,var38,var15,TARGET
55861,132693.48,23,0
55862,165882.45,23,0
55863,77248.65,64,0
55864,65725.26,32,0
55865,117310.979016,23,0
55866,94743.12,23,0
55867,660593.46,28,0
55868,59526.42,23,0
55869,137033.64,23,0
55870,20265.51,23,0
55871,96478.08,34,0
55872,117310.979016,28,0
55873,157373.19,59,0
55874,111026.01,23,0
55875,191428.05,24,0
55876,104184.15,25,0
55877,58491.21,55,0
55878,117310.979016,36,0
55879,199658.49,23,0
55880,74421.51,76,0
55881,117310.979016,31,0
55882,134688.57,59,0
55883,117310.979016,62,0
55884,117310.979016,23,0
55885,129263.25,33,0
55886,91413.33,23,0
55887,87273.75,25,0
55888,64840.65,40,0
55889,47818.74,29,0
55890,117310.979016,24,0
55891,98878.02,71,0
55892,37271.49,24,0
55893,104094.81,23,0
55894,100900.74,23,0
55895,89303.94,59,0
55896,59492.22,35,0
55897,159396.15,27,0
55898,30076.8,23,0
55899,115644.75,26,0
55900,117310.979016,57,0
55901,117310.979016,77,0
55902,190024.26,67,0
55903,44281.44,35,0
55904,186877.38,39,0
55905,68767.02,38,0
55906,106409.16,23,0
55907,41590.56,23,0
55908,89809.35,25,0
55909,117310.979016,25,0
55910,208838.97,36,0
55911,117310.979016,23,0
55912,123960.21,36,0
55913,25347.81,32,1
55914,200538.42,52,0
55915,126785.31,23,0
55916,81280.95,23,0
55917,56443.77,30,0
55918,117310.979016,44,0
55919,177150.66,23,0
55920,130101.24,30,0
55921,117310.979016,81,0
55922,106590.87,40,0
55923,186862.74,28,0
55924,88700.25,33,0
55925,106322.34,23,0
55926,117310.979016,37,0
55927,294177.33,23,0
55928,39723.9,29,0
55929,54860.97,31,0
55930,67677.03,23,0
55931,18589.5,23,0
55932,69676.2,51,0
55933,103127.01,23,0
55934,103033.68,42,0
55935,207232.08,35,0
55936,258646.89,23,0
55937,92415.63,34,0
55938,63968.82,36,0
55939,48293.16,27,0
55940,118489.44,51,0
55941,194460.06,28,0
55942,134571.57,40,0
55943,117310.979016,23,0
55944,140478.18,23,0
55945,63820.89,23,0
55946,86228.28,22,0
55947,122591.37,23,0
55948,117310.979016,51,0
55949,117310.979016,43,0
55950,36984.69,26,0
55951,86280.18,40,0
55952,117310.979016,23,0
55953,50982.99,31,0
55954,65526.66,24,0
55955,458115.12,35,0
55956,121534.29,37,0
55957,117310.979016,31,0
55958,158318.55,60,0
55959,43381.11,26,0
55960,117310.979016,24,0
55961,81403.11,70,0
55962,132435.18,23,0
55963,168018.81,32,0
55964,95851.44,52,0
55965,76670.25,24,0
55966,67553.46,24,0
55967,85955.76,24,0
55968,62721.24,41,0
55969,117310.979016,23,0
55970,43466.7,25,0
55971,46871.73,29,0
55972,64560.9,23,0
55973,116363.25,32,0
55974,117310.979016,51,0
55975,58635.03,23,0
55976,143193.51,50,0
55977,116895.63,26,0
55978,112918.47,23,0
55979,31254.3,37,0
55980,463625.16,23,0
55981,63453.93,88,0
55982,190429.86,33,0
55983,27472.2,23,0
55984,372491.7,24,0
55985,92045.46,67,0
55986,85268.1,42,0
55987,238068.99,32,0
55988,117310.979016,50,0
55989,129655.77,39,0
55990,197078.25,23,0
55991,192836.37,28,0
55992,117310.979016,27,0
55993,578326.2,83,0
55994,91589.07,73,1
55995,93267.66,23,0
55996,140923.53,31,0
55997,178400.31,23,0
55998,154109.88,70,0
55999,57571.47,28,0
56000,211797.09,34,0
56001,117310.979016,36,0
56002,57633.99,32,0
56003,61825.08,23,0
56004,68311.56,24,0
56005,79875.48,48,0
56006,40962.75,35,1
56007,42220.62,32,0
56008,117310.979016,40,0
56009,104418.69,26,0
56010,119092.14,25,0
56011,32763.69,23,0
56012,82143.39,49,0
56013,121366.41,29,0
56014,36975.24,27,0
56015,176717.85,27,0
56016,125981.58,51,0
56017,100105.56,24,0
56018,47459.49,44,0
56019,136851.27,28,0
56020,71570.64,47,0
56021,213997.29,27,0
56022,117310.979016,23,0
56023,89609.91,23,0
56024,50151.57,23,0
56025,107020.41,25,0
56026,83919.93,35,0
56027,83527.35,23,0
56028,46488.27,37,0
56029,119301.75,41,0
56030,117310.979016,26,0
56031,117310.979016,68,0
56032,34512.9,38,0
56033,102440.04,52,0
56034,154040.01,24,0
56035,117310.979016,22,0
56036,42569.4,23,0
56037,47521.71,80,0
56038,84262.32,70,0
56039,47087.88,27,0
56040,484415.28,26,0
56041,61101.21,23,0
56042,113209.98,23,0
56043,82230.39,26,0
56044,37620.78,23,0
56045,117310.979016,51,0
56046,115982.94,51,0
56047,73513.8,26,0
56048,42890.73,36,0
56049,140957.31,31,0
56050,81971.37,23,0
56051,375776.58,35,0
56052,69995.76,23,0
56053,181273.2,26,0
56054,117310.979016,26,0
56055,117310.979016,38,0
56056,96527.25,35,0
56057,117310.979016,28,0
56058,96288.99,64,0
56059,345727.65,24,0
56060,118913.55,77,0
56061,101378.49,36,0
56062,79994.82,39,0
56063,74798.76,35,0
56064,156364.98,45,0
56065,208504.98,23,0
56066,86272.23,52,0
56067,91613.46,44,0
56068,68193.39,23,0
56069,262917.18,37,0
56070,117310.979016,23,0
56071,117310.979016,43,0
56072,117310.979016,24,0
56073,110162.88,23,0
56074,121488.81,38,0
56075,136050.87,39,0
56076,117310.979016,23,0
56077,77015.55,29,0
56078,114100.11,28,0
56079,177341.64,25,0
56080,48349.68,23,0
56081,656309.76,23,0
56082,118269.06,23,0
56083,152090.1,30,0
56084,180493.74,41,0
56085,117310.979016,56,0
56086,117310.979016,23,0
56087,80644.2,23,0
56088,60016.29,46,0
56089,163644.81,35,0
56090,109487.34,23,0
56091,38588.46,28,0
56092,117310.979016,33,0
56093,135641.82,32,0
56094,59568.42,31,0
56095,85160.22,23,0
56096,117310.979016,50,0
56097,81036.21,23,0
56098,160708.62,60,0
56099,117310.979016,27,0
56100,86907.78,24,0
56101,132824.55,25,0
56102,118167.84,23,0
56103,204990.3,41,0
56104,85054.89,32,0
56105,117310.979016,23,0
56106,77156.64,29,0
56107,47594.07,22,0
56108,117310.979016,24,0
56109,71449.71,24,0
56110,43090.38,30,0
56111,117310.979016,25,0
56112,117310.979016,34,0
56113,302978.19,32,0
56114,112307.55,26,0
56115,100877.01,25,0
56116,86884.23,28,0
56117,117310.979016,25,0
56118,65419.26,23,0
56119,89243.82,23,0
56120,66606.84,54,0
56121,85532.97,23,0
56122,117310.979016,24,0
56123,46950.54,23,0
56124,65443.29,23,0
56125,380180.61,26,0
56126,117310.979016,23,0
56127,187027.11,45,0
56128,117310.979016,23,0
56129,81731.58,23,0
56130,117310.979016,37,0
56131,117310.979016,35,0
56132,55964.25,34,1
56133,117310.979016,24,0
56134,154368.48,46,0
56135,63328.05,28,0
56136,117310.979016,25,0
56137,84482.01,71,0
56138,65860.74,23,0
56139,117310.979016,28,0
56140,53434.59,23,0
56141,133928.22,38,0
56142,400581.6,36,0
56143,178913.7,26,0
56144,58052.13,31,0
56145,117310.979016,25,0
56146,43362.3,56,0
56147,41013.06,35,0
56148,117310.979016,24,0
56149,56091.75,23,0
56150,36450.66,60,0
56151,96775.86,63,0
56152,320174.34,53,0
56153,275013.96,33,0
56154,53094.87,41,0
56155,42607.38,26,0
56156,47918.58,23,0
56157,59000.85,61,0
56158,140704.89,15,0
56159,117310.979016,40,0
56160,42162.15,43,0
56161,45287.46,38,0
56162,56180.85,52,0
56163,52045.5,26,0
56164,54196.65,23,0
56165,117310.979016,28,0
56166,117310.979016,25,0
56167,112745.85,23,0
56168,80599.23,29,0
56169,84746.13,23,0
56170,117310.979016,58,0
56171,117310.979016,23,0
56172,96780.99,35,0
56173,156816.75,32,0
56174,117310.979016,35,0
56175,117310.979016,36,0
56176,60425.58,49,0
56177,117310.979016,42,0
56178,46076.85,42,0
56179,164102.04,24,0
56180,117310.979016,35,0
56181,60955.08,23,0
56182,117310.979016,32,0
56183,97581.87,30,0
56184,97748.28,50,0
56185,39666.27,90,0
56186,50256.57,30,0
56187,91067.67,66,0
56188,67040.1,27,1
56189,134500.62,27,0
56190,175450.44,23,0
56191,56759.13,37,0
56192,70533.63,23,0
56193,35362.95,45,1
56194,117310.979016,23,0
56195,71574.36,53,1
56196,117494.43,23,0
56197,90588.9,52,0
56198,27732.69,31,0
56199,212865.3,27,0
56200,117310.979016,87,0
56201,86460.03,23,0
56202,75562.68,43,0
56203,223537.29,24,0
56204,117310.979016,24,0
56205,53904.84,25,0
56206,76751.22,80,0
56207,117310.979016,45,0
56208,120218.37,100,0
56209,107590.98,26,0
56210,65580.81,24,0
56211,85452.84,38,0
56212,94617.63,24,0
56213,70393.95,26,0
56214,153863.64,23,0
56215,144999.48,25,0
56216,77681.97,24,0
56217,148268.25,25,0
56218,105465.36,23,0
56219,82052.91,26,0
56220,117310.979016,23,0
56221,101389.77,26,0
56222,29774.76,39,1
56223,48468.06,37,0
56224,117310.979016,43,0
56225,57391.98,27,0
56226,110193.75,74,0
56227,129053.97,23,0
56228,74762.34,23,0
56229,91250.01,24,0
56230,117310.979016,24,0
56231,43723.35,23,0
56232,117310.979016,23,0
56233,97693.74,38,0
56234,87429.03,27,0
56235,41343.75,34,0
56236,40030.44,38,1
56237,68810.73,23,0
56238,112551.0,31,0
56239,117310.979016,23,0
56240,231544.08,28,0
56241,78211.11,31,0
56242,469138.26,85,0
56243,117310.979016,41,0
56244,72438.87,23,0
56245,68378.91,31,0
56246,117310.979016,43,0
56247,58913.73,28,0
56248,117310.979016,28,0
56249,238160.61,23,0
56250,67837.89,24,0
56251,117310.979016,42,0
56252,129123.0,23,0
56253,136080.9,23,0
56254,85639.32,24,0
56255,91187.58,92,0
56256,33179.76,26,0
56257,97848.66,31,0
56258,44497.2,28,0
56259,117310.979016,45,1
56260,87180.99,35,0
56261,55271.73,23,0
56262,105649.32,54,0
56263,117310.979016,59,0
56264,133190.58,23,0
56265,52960.53,28,0
56266,71577.33,23,0
56267,124538.7,23,0
56268,29577.18,45,0
56269,72141.15,23,0
56270,136830.78,23,0
56271,117310.979016,31,0
56272,113699.94,25,0
56273,117310.979016,52,0
56274,57068.04,23,0
56275,133842.3,53,1
56276,159716.76,27,0
56277,117310.979016,29,0
56278,147065.4,24,0
56279,72737.19,65,0
56280,183946.2,23,0
56281,99482.43,23,0
56282,498168.78,43,0
56283,75906.75,23,0
56284,82661.49,56,1
56285,117310.979016,27,0
56286,35421.66,24,0
56287,73875.15,34,0
56288,43834.08,31,0
56289,117310.979016,23,0
56290,210169.86,34,0
56291,93772.5,38,0
56292,129751.62,29,0
56293,428695.95,39,1
56294,117310.979016,60,0
56295,162629.55,31,0
56296,97845.87,78,0
56297,43971.84,41,0
56298,119238.54,56,1
56299,117310.979016,30,0
56300,45251.01,22,0
56301,117310.979016,59,0
56302,122384.31,30,0
56303,142372.44,52,0
56304,47195.97,31,0
56305,323198.01,23,0
56306,117310.979016,24,0
56307,88903.02,36,0
56308,51241.26,30,0
56309,117310.979016,23,0
56310,105559.77,40,0
56311,117310.979016,23,0
56312,52620.45,24,0
56313,55729.44,23,0
56314,268458.84,26,0
56315,120577.44,41,0
56316,298933.38,26,0
56317,80647.8,37,0
56318,221124.69,23,0
56319,46453.44,58,0
56320,117310.979016,22,0
56321,117310.979016,23,0
56322,117310.979016,24,0
56323,88358.67,28,0
56324,145578.57,25,0
56325,117310.979016,23,0
56326,93570.03,24,0
56327,61058.4,23,0
56328,168328.98,99,0
56329,99795.12,23,0
56330,43463.52,25,0
56331,95286.6,23,0
56332,89321.43,23,0
56333,62405.67,60,0
56334,74437.56,29,0
56335,89597.58,25,0
56336,103963.59,23,0
56337,31825.98,23,0
56338,62046.24,51,0
56339,40315.53,35,0
56340,80722.8,34,0
56341,117310.979016,23,0
56342,74380.5,50,0
56343,164008.68,67,0
56344,54813.54,27,0
56345,129721.59,24,0
56346,195582.96,23,0
56347,27517.02,23,0
56348,1063936.86,42,0
56349,117310.979016,23,0
56350,105387.0,23,0
56351,204875.91,24,0
56352,81420.84,46,0
56353,117310.979016,25,0
56354,44830.32,31,0
56355,72106.32,26,0
56356,433990.17,23,0
56357,118360.29,23,0
56358,78242.37,23,0
56359,121791.36,51,0
56360,117310.979016,23,0
56361,117310.979016,49,0
56362,75123.12,39,0
56363,117310.979016,23,0
56364,117310.979016,23,0
56365,341267.97,23,0
56366,73605.75,31,0
56367,98336.28,41,0
56368,82192.11,28,0
56369,83667.48,41,0
56370,62052.33,32,0
56371,114240.78,31,0
56372,84601.05,23,0
56373,78648.39,35,0
56374,96857.01,24,0
56375,158429.64,23,0
56376,117310.979016,23,0
56377,117310.979016,23,0
56378,110842.77,28,0
56379,153994.65,23,0
56380,102641.64,26,0
56381,136985.76,38,0
56382,46492.5,23,0
56383,20442.27,23,0
56384,117310.979016,28,0
56385,170356.41,24,0
56386,65740.02,31,1
56387,117310.979016,37,0
56388,68639.49,30,0
56389,79092.42,24,0
56390,163503.45,24,0
56391,98837.22,26,0
56392,79653.36,77,0
56393,134560.32,39,0
56394,176841.12,7,0
56395,88035.54,23,0
56396,117310.979016,24,0
56397,37171.44,24,0
56398,70166.58,28,0
56399,130779.72,33,0
56400,117310.979016,32,0
56401,198148.92,47,0
56402,42774.96,24,0
56403,125412.0,28,0
56404,117310.979016,45,0
56405,58455.36,27,0
56406,117310.979016,39,0
56407,77868.9,28,0
56408,89798.13,27,0
56409,75778.41,23,0
56410,88397.49,26,0
56411,276933.6,27,0
56412,102750.18,24,0
56413,112618.35,27,0
56414,56296.56,32,0
56415,99653.4,29,0
56416,117310.979016,29,0
56417,117310.979016,26,0
56418,117310.979016,25,0
56419,83522.61,23,0
56420,47660.16,82,0
56421,102778.62,25,0
56422,97770.75,27,0
56423,117310.979016,45,0
56424,117310.979016,38,0
56425,138960.45,23,0
56426,154035.96,23,0
56427,117310.979016,57,0
56428,93058.17,34,0
56429,43111.92,27,0
56430,270158.19,25,0
56431,127794.54,23,0
56432,156609.87,15,0
56433,49527.54,46,0
56434,117310.979016,48,0
56435,72393.66,23,0
56436,51932.64,48,0
56437,137078.58,32,0
56438,33215.4,25,0
56439,153354.09,67,0
56440,60360.12,49,0
56441,103449.99,36,0
56442,125286.3,23,0
56443,102778.53,35,0
56444,83562.57,74,0
56445,20834.07,26,0
56446,117310.979016,32,0
56447,102539.7,24,0
56448,59106.99,38,0
56449,101859.42,23,0
56450,131963.31,23,0
56451,90187.62,23,0
56452,63276.96,50,0
56453,81514.23,32,0
56454,72163.14,30,0
56455,93527.67,62,0
56456,54474.42,23,0
56457,434773.2,25,0
56458,96493.5,34,0
56459,89082.42,23,0
56460,117612.72,23,0
56461,92556.42,26,0
56462,22221.45,39,0
56463,38013.12,45,0
56464,84976.65,52,0
56465,63432.39,33,0
56466,141989.13,41,0
56467,117310.979016,26,0
56468,91275.39,23,0
56469,167732.85,80,0
56470,117310.979016,27,0
56471,102374.7,44,0
56472,57647.4,40,0
56473,177388.02,23,0
56474,35807.94,23,0
56475,423041.52,26,0
56476,56255.79,23,0
56477,179392.41,23,0
56478,117310.979016,26,0
56479,80091.78,26,0
56480,62330.7,25,0
56481,39554.97,46,0
56482,126065.04,55,0
56483,224788.26,17,0
56484,193830.51,32,0
56485,44995.26,35,0
56486,161469.84,23,0
56487,117310.979016,70,0
56488,56610.0,22,0
56489,65083.05,23,0
56490,108830.16,26,0
56491,14243.55,31,0
56492,132220.47,24,0
56493,451931.22,37,1
56494,59082.96,23,0
56495,117310.979016,25,0
56496,117310.979016,38,0
56497,117310.979016,32,1
56498,117310.979016,27,0
56499,21544.05,25,0
56500,72928.23,27,0
56501,51050.64,23,0
56502,117310.979016,23,0
56503,54186.66,33,0
56504,96015.66,37,0
56505,59442.12,26,0
56506,117310.979016,29,0
56507,90043.08,31,0
56508,68062.29,23,0
56509,118366.44,76,0
56510,76439.28,23,0
56511,77005.56,23,0
56512,100513.83,25,0
56513,58932.15,43,0
56514,117310.979016,22,0
56515,389376.81,47,0
56516,127458.24,32,0
56517,39596.4,39,0
56518,117310.979016,41,0
56519,99613.05,31,0
56520,68386.14,37,0
56521,800842.26,33,0
56522,58442.4,35,0
56523,85934.4,44,0
56524,178456.95,47,0
56525,113330.91,62,1
56526,95069.64,31,0
56527,117310.979016,59,1
56528,159810.69,65,0
56529,118130.52,27,0
56530,52866.06,23,0
56531,65533.71,29,0
56532,183997.35,31,0
56533,78131.25,33,0
56534,64503.78,28,0
56535,114557.55,46,0
56536,117310.979016,24,0
56537,117310.979016,44,0
56538,141554.34,24,0
56539,53169.75,25,0
56540,60592.77,30,0
56541,314188.86,35,0
56542,186848.31,24,0
56543,61460.43,23,0
56544,99790.86,23,0
56545,54239.46,27,0
56546,56111.19,29,0
56547,56720.49,24,0
56548,117310.979016,22,0
56549,119088.87,26,0
56550,117310.979016,22,0
56551,167136.27,79,0
56552,117310.979016,26,0
56553,161717.88,23,0
56554,104445.75,23,0
56555,58571.79,64,0
56556,117310.979016,23,0
56557,62274.12,27,0
56558,50772.69,23,0
56559,44687.43,33,0
56560,158555.4,43,0
56561,117310.979016,23,0
56562,135619.26,24,0
56563,113499.0,23,0
56564,72493.89,50,0
56565,92631.27,27,0
56566,148746.3,23,0
56567,117310.979016,31,0
56568,117310.979016,23,0
56569,118966.35,43,0
56570,110111.79,28,0
56571,50634.15,27,0
56572,117310.979016,23,0
56573,33897.78,23,0
56574,36857.16,29,0
56575,47113.98,73,0
56576,123069.15,27,0
56577,137934.99,58,0
56578,117310.979016,24,0
56579,50390.19,41,0
56580,80568.99,23,0
56581,38906.07,35,0
56582,64335.36,23,0
56583,93803.07,23,0
56584,147299.94,58,0
56585,117310.979016,25,0
56586,109255.62,26,0
56587,101085.18,49,0
56588,216405.57,49,0
56589,170721.06,27,0
56590,92987.34,36,0
56591,75825.27,55,0
56592,104464.14,23,0
56593,117310.979016,22,0
56594,35746.83,26,0
56595,117310.979016,25,0
56596,43191.69,54,0
56597,65518.89,43,0
56598,117310.979016,38,0
56599,69057.6,35,0
56600,121912.41,43,0
56601,241063.98,57,0
56602,47147.16,25,0
56603,66374.25,40,0
56604,130272.96,82,0
56605,117310.979016,23,0
56606,141303.63,23,0
56607,106406.64,27,0
56608,92843.7,38,0
56609,113111.13,23,0
56610,77635.32,27,0
56611,117310.979016,45,0
56612,164368.32,24,0
56613,72367.32,23,0
56614,117310.979016,36,0
56615,98167.32,25,0
56616,108851.04,35,0
56617,95665.23,23,0
56618,102139.14,45,0
56619,138022.05,32,0
56620,177799.2,37,0
56621,353739.33,26,0
56622,78954.63,23,0
56623,46519.74,41,0
56624,95102.61,37,0
56625,96491.76,23,0
56626,70400.04,29,0
56627,15280.14,54,0
56628,394239.0,26,0
56629,107060.22,63,0
56630,188741.04,30,0
56631,170011.5,58,0
56632,274519.89,88,0
56633,60657.57,34,0
56634,73056.69,41,1
56635,156646.74,23,0
56636,23694.93,38,0
56637,117310.979016,34,0
56638,56141.73,60,0
56639,117310.979016,64,0
56640,140445.45,37,0
56641,61760.4,26,0
56642,109835.94,69,0
56643,149911.92,38,0
56644,78741.78,23,0
56645,119239.2,23,0
56646,126520.92,53,0
56647,95793.54,23,0
56648,71897.58,23,0
56649,77325.48,23,0
56650,117310.979016,57,0
56651,161861.37,52,0
56652,106705.98,23,0
56653,67517.55,23,0
56654,43292.94,42,0
56655,84067.89,33,0
56656,117310.979016,51,0
56657,29694.18,38,1
56658,143828.31,25,0
56659,232741.2,71,0
56660,88394.88,23,0
56661,117310.979016,48,0
56662,116368.92,23,0
56663,98465.67,37,0
56664,109598.01,57,0
56665,117310.979016,43,0
56666,504460.44,23,0
56667,86335.74,42,0
56668,60158.67,23,0
56669,71195.7,30,0
56670,40267.95,28,0
56671,89857.86,42,0
56672,75201.84,47,0
56673,144392.52,24,0
56674,76142.07,26,0
56675,117310.979016,23,0
56676,159576.6,23,0
56677,133978.2,23,0
56678,83634.27,46,0
56679,91126.38,45,0
56680,37561.53,23,0
56681,117310.979016,27,0
56682,120032.16,24,0
56683,170779.59,63,0
56684,119660.31,23,0
56685,117310.979016,23,0
56686,162557.55,23,0
56687,118821.36,25,0
56688,55627.29,38,0
56689,152337.54,32,0
56690,117310.979016,27,0
56691,136769.31,46,0
56692,61771.17,32,1
56693,117310.979016,23,0
56694,56503.29,49,0
56695,117310.979016,24,0
56696,65996.73,67,0
56697,139597.89,37,0
56698,37702.68,53,0
56699,81439.38,23,0
56700,118607.88,32,0
56701,79714.77,29,0
56702,42464.34,44,0
56703,63492.57,26,0
56704,84072.81,33,0
56705,149129.07,25,0
56706,77988.69,38,0
56707,68063.52,28,0
56708,97921.8,18,0
56709,30609.63,25,0
56710,117310.979016,38,0
56711,91810.44,34,0
56712,117310.979016,25,0
56713,117310.979016,39,0
56714,87683.4,27,0
56715,140285.46,24,0
56716,349459.26,58,0
56717,176064.12,25,0
56718,158266.8,23,0
56719,69420.78,35,0
56720,191900.43,28,1
56721,188465.4,28,0
56722,68213.22,27,0
56723,117310.979016,43,0
56724,91403.34,24,0
56725,49965.03,47,1
56726,92388.66,35,0
56727,117310.979016,23,0
56728,114559.08,23,0
56729,169913.13,27,0
56730,42164.76,27,0
56731,117310.979016,68,0
56732,63227.31,25,0
56733,46565.94,22,0
56734,81224.97,52,0
56735,408642.84,25,0
56736,87071.13,23,0
56737,62342.37,26,0
56738,115591.68,23,0
56739,103308.84,24,0
56740,49594.74,23,0
56741,74034.66,23,0
56742,38994.9,29,0
56743,49922.16,23,0
56744,81354.54,29,0
56745,81264.84,24,0
56746,117310.979016,29,0
56747,256481.97,25,0
56748,102663.12,23,0
56749,60743.76,31,0
56750,53882.19,43,0
56751,85631.37,27,0
56752,117310.979016,23,0
56753,117310.979016,46,0
56754,129021.21,23,0
56755,117310.979016,71,0
56756,93780.81,30,0
56757,79621.02,23,0
56758,208830.39,27,0
56759,117310.979016,31,0
56760,73013.04,48,0
56761,160726.62,61,0
56762,422304.75,45,0
56763,49602.15,24,0
56764,21959.7,45,0
56765,45686.13,25,0
56766,83107.5,45,0
56767,51820.08,30,1
56768,114926.19,35,0
56769,79736.55,45,0
56770,145863.18,35,0
56771,117310.979016,24,0
56772,79788.06,30,0
56773,156992.7,71,0
56774,61877.82,23,0
56775,176637.24,37,0
56776,59042.76,29,0
56777,53324.46,24,0
56778,117310.979016,35,0
56779,147744.51,26,0
56780,73932.42,24,0
56781,172931.19,51,0
56782,58602.96,32,0
56783,192318.81,42,0
56784,142673.28,29,0
56785,63014.46,33,0
56786,117310.979016,44,1
56787,121912.86,40,0
56788,117310.979016,46,0
56789,66643.89,34,0
56790,117310.979016,40,0
56791,62963.1,36,0
56792,117310.979016,23,0
56793,63196.14,23,0
56794,100466.73,28,0
56795,117310.979016,23,0
56796,189694.65,23,0
56797,75109.8,26,0
56798,42801.57,25,0
56799,63682.92,23,0
56800,50774.13,26,0
56801,80622.87,23,0
56802,73113.78,23,0
56803,79297.38,38,0
56804,82400.31,23,0
56805,23525.4,44,0
56806,105733.26,38,0
56807,100183.2,36,0
56808,76888.62,27,0
56809,117310.979016,26,0
56810,66905.61,23,0
56811,122911.17,23,0
56812,117310.979016,28,0
56813,200454.9,56,1
56814,75825.51,32,0
56815,61305.6,34,0
56816,117310.979016,25,0
56817,75186.42,38,0
56818,123708.81,23,0
56819,149730.93,26,0
56820,38380.8,23,0
56821,47391.24,35,0
56822,67072.68,44,0
56823,117310.979016,60,0
56824,117310.979016,35,0
56825,304785.0,24,0
56826,60608.97,23,0
56827,219817.59,30,0
56828,114336.21,45,0
56829,99547.32,26,0
56830,61977.69,23,0
56831,33688.65,23,0
56832,117550.8,23,0
56833,55009.47,58,1
56834,32051.88,72,1
56835,117310.979016,23,0
56836,40517.46,25,0
56837,146659.8,23,0
56838,43305.69,23,0
56839,117310.979016,33,0
56840,66897.27,23,0
56841,146730.27,23,0
56842,75004.17,37,0
56843,219866.1,42,0
56844,117310.979016,49,0
56845,73624.71,25,0
56846,116226.27,23,0
56847,97537.95,23,0
56848,117310.979016,23,0
56849,49821.12,34,1
56850,63393.69,82,0
56851,117310.979016,23,0
56852,117310.979016,23,0
56853,117310.979016,25,0
56854,164552.4,42,0
56855,122378.67,60,0
56856,50010.27,26,0
56857,369769.89,31,0
56858,211449.96,23,0
56859,90918.42,23,0
56860,135897.03,35,0
56861,86191.74,24,0
56862,74225.19,36,0
56863,117310.979016,23,0
56864,101796.69,36,0
56865,76996.23,23,0
56866,162443.85,34,0
56867,117310.979016,23,0
56868,42545.79,23,0
56869,177080.88,24,0
56870,107303.28,23,0
56871,117310.979016,67,0
56872,130457.97,47,1
56873,74795.94,25,0
56874,117310.979016,24,0
56875,209425.86,71,0
56876,131765.34,58,0
56877,2142134.25,23,0
56878,117310.979016,23,0
56879,64941.54,35,0
56880,129034.47,38,0
56881,51989.34,24,0
56882,117310.979016,32,0
56883,117667.86,36,0
56884,32848.95,23,0
56885,122245.2,61,0
56886,83721.06,36,0
56887,117310.979016,23,0
56888,36534.48,39,1
56889,86172.48,36,0
56890,48495.03,24,0
56891,79032.96,41,0
56892,73740.36,23,0
56893,34161.99,32,0
56894,147908.46,54,0
56895,100553.25,33,0
56896,117310.979016,54,0
56897,203404.74,35,0
56898,117310.979016,28,0
56899,75556.35,27,0
56900,82108.95,59,0
56901,88371.69,45,0
56902,117310.979016,41,0
56903,117310.979016,28,0
56904,192692.73,38,0
56905,47390.19,23,0
56906,77627.55,25,0
56907,48139.86,23,0
56908,83013.63,27,0
56909,101979.6,25,0
56910,49815.75,23,0
56911,104615.58,23,0
56912,59012.82,23,0
56913,117310.979016,26,0
56914,65777.58,32,0
56915,74616.66,26,0
56916,65712.18,55,0
56917,65455.68,38,0
56918,118892.97,57,0
56919,141033.48,64,0
56920,284701.8,32,0
56921,111337.23,23,0
56922,164213.88,65,0
56923,69966.18,23,0
56924,117310.979016,32,0
56925,117310.979016,45,0
56926,27080.1,27,1
56927,119778.84,23,0
56928,25051.47,24,0
56929,117310.979016,23,0
56930,54046.29,40,0
56931,289128.21,23,0
56932,86932.14,58,0
56933,100650.21,27,0
56934,124372.26,44,0
56935,117310.979016,36,0
56936,62313.39,24,0
56937,86778.27,23,0
56938,117310.979016,23,0
56939,49556.58,30,0
56940,126910.32,25,1
56941,80541.9,27,0
56942,117310.979016,37,0
56943,107653.08,24,0
56944,70327.92,23,0
56945,121679.13,27,0
56946,51391.62,29,0
56947,58968.72,28,0
56948,170775.96,23,0
56949,93487.53,46,0
56950,112502.97,50,0
56951,117310.979016,34,0
56952,50512.8,26,0
56953,129445.95,23,0
56954,59122.59,38,0
56955,117310.979016,48,0
56956,70284.48,23,0
56957,117310.979016,43,0
56958,50505.03,39,0
56959,168253.74,30,0
56960,46940.25,23,0
56961,38802.81,26,0
56962,122878.77,31,1
56963,55833.63,27,0
56964,30749.01,23,0
56965,117310.979016,23,0
56966,117310.979016,46,0
56967,37563.33,32,0
56968,105225.87,25,0
56969,117310.979016,42,0
56970,117310.979016,43,0
56971,95928.06,24,0
56972,117310.979016,40,0
56973,82067.07,36,0
56974,125997.75,27,0
56975,117310.979016,28,0
56976,117310.979016,31,0
56977,56922.0,28,0
56978,80982.27,23,0
56979,117310.979016,36,1
56980,117310.979016,48,0
56981,63051.99,23,0
56982,40287.3,28,0
56983,203133.24,23,0
56984,58128.3,28,0
56985,98296.89,23,0
56986,73527.57,23,0
56987,62324.19,23,0
56988,200969.25,29,0
56989,92143.68,24,0
56990,205171.74,34,0
56991,51325.47,25,0
56992,66444.06,39,0
56993,159053.04,27,0
56994,90307.68,54,1
56995,46320.69,29,0
56996,146918.25,48,1
56997,174836.01,27,0
56998,59361.0,25,0
56999,117310.979016,38,0
57000,84560.67,23,0
57001,263322.63,23,0
57002,78948.0,27,0
57003,33977.25,23,0
57004,107310.27,36,0
57005,108841.14,26,0
57006,50514.72,45,0
